AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,708.1,737.2,741.6,752.5,738.3,764.7,788.2,792.4,812.1,826.3,822.9,834.9
Current_Liabilities,196.4,198.8,216.0,212.0,213.2,200.6,201.4,192.2,194.7,197.5,214.7,194.2
Diluted_EPS,0.614,0.747,0.594,0.777,0.724,0.491,-0.401,0.753,0.812,0.7759999999999999,0.777,1.115
Goodwill_Intangibles,429.2,427.5,434.2,423.4,415.1,412.0,418.8,422.9,432.9,432.0,435.0,435.8
Inventory,360.2,350.3,381.3,401.0,388.6,384.2,422.5,470.1,462.1,468.3,490.8,484.8
LT_Debt,483.2,524.2,518.0,537.1,537.7,589.3,598.5,617.0,656.7,689.0,689.6,746.0
Revenue,335.8,359.7,334.7,323.6,323.1,350.7,318.6,317.7,339.2,347.5,324.6,342.7
Shares_Diluted,42.267,42.389,42.406,42.349,42.322,42.307,42.269,42.299,42.3,42.275,42.283,42.313
Total_Assets,1697.7,1721.0,1740.9,1713.9,1673.3,1692.8,1740.2,1778.6,1825.5,1840.9,1824.9,1840.9
Total_Liabilities,753.5,795.4,806.5,817.2,812.5,850.2,858.6,881.9,928.0,963.1,965.0,994.7
