AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,67.1,59.4,22.9,21.4,28.2,22.1,28.2,31.7
Current_Liabilities,9.9,10.2,10.6,10.5,11.7,11.8,12.0,10.1
Diluted_EPS,-0.153,-0.273,-0.567,-0.234,-0.461,-0.565,-0.937,-0.397
Goodwill_Intangibles,21.7,21.7,21.7,21.7,21.8,21.8,21.9,21.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.7,3.5,4.4,5.2,6.0,6.7,7.6,7.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,44.6093,37.3025,21.149,19.7672,14.6879,11.7636,10.5363,9.928
Total_Assets,91.3,83.6,47.3,46.0,53.0,47.2,53.6,57.2
Total_Liabilities,17.4,19.0,25.3,21.2,23.8,18.7,20.2,18.0
