AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,10/31/2019,10/31/2018,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014
Current_Assets,3.6,2.4,1.8,0.6,0.1,0.3,0.8,,0.1,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,3.6,2.8,2.2,0.4,0.4,1.8,1.8,,2.5,2.4,2.3,2.2,1.5,1.6
Diluted_EPS,0.007,-0.008,-0.001,-0.005,-0.004,-0.005,-0.003,-0.001,-0.006999999999999999,-0.005,-0.008,-0.043,-0.006,-0.005
Goodwill_Intangibles,2.7,2.7,2.8,,,,,,0.0,0.0,0.0,0.0,0.0,
Inventory,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Revenue,2.5,1.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,77.8238,75.9931,70.9166,78.5369,39.4914,39.4914,34.1548,,34.6877,34.266,34.1863,33.4884,33.2328,32.47
Total_Assets,7.4,5.4,4.7,0.9,0.3,0.5,1.0,,0.1,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,4.5,3.1,2.6,0.4,0.4,1.8,1.8,,2.5,2.4,2.3,2.2,1.7,1.6
