AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,131.7,108.6,105.1,53.1,57.3,,,,
Current_Liabilities,61.3,53.6,45.2,48.2,46.8,,,,
Diluted_EPS,0.026,0.154,-1.523,-0.338,-0.408,-0.363,0.026,0.065,-0.008
Goodwill_Intangibles,33.5,33.1,25.6,21.9,1.7,,,,
Inventory,16.6,12.3,17.3,6.4,7.9,,,,
LT_Debt,31.6,0.0,0.0,248.4,242.1,0.0,0.0,0.0,0.0
Revenue,50.0,61.8,27.2,26.8,18.2,18.1,22.0,17.5,24.8
Shares_Diluted,96.6873,96.1366,85.4638,90.2467,90.2467,,,,
Total_Assets,236.6,203.9,166.6,107.0,84.8,,,,
Total_Liabilities,110.5,73.6,55.7,415.8,363.1,,,,
