AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,17825.6,15761.4,12386.4,12220.9,14096.0,10926.6,8916.4,7212.2,,,,,,
Current_Liabilities,11287.2,9773.8,6359.3,6559.3,9496.4,6573.2,5139.8,4384.1,,,,,,
Diluted_EPS,0.554,-0.03,0.087,1.223,-0.112,-1.951,-6.39,0.368,-0.966,-0.5710000000000001,-0.59,0.447,-0.499,-0.49
Goodwill_Intangibles,691.8,698.5,704.9,711.6,718.2,723.3,731.7,728.3,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1984.6,1983.6,1982.5,1981.5,1980.5,1979.4,1815.6,1811.3,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2104.1,1508.9,1532.2,2237.4,1335.2,886.9,859.3,1342.3,334.8,841.8,1106.8,1645.8,1213.7,839.0
Shares_Diluted,683.536,635.314,629.631,681.916,611.739,600.96,608.397,596.1247,,,,,,
Total_Assets,19059.1,17068.4,13708.5,13582.0,15484.8,12339.1,10491.5,8728.5,,,,,,
Total_Liabilities,13814.1,12331.0,8932.8,9133.1,12091.6,9179.7,7589.7,6873.3,,,,,,
