AAII_QTR_DATA,07/02/2022,03/31/2022,01/01/2022,10/02/2021,07/03/2021,03/31/2021,12/26/2020,09/26/2020,06/27/2020,03/31/2020,12/28/2019,09/28/2019,06/29/2019,03/31/2019,12/29/2018,09/29/2018
Current_Assets,633.9,555.4,605.2,783.3,559.9,516.3,535.8,714.5,523.9,551.6,600.0,723.9,593.7,603.2,710.0,850.2
Current_Liabilities,216.0,173.2,199.9,372.2,201.7,158.1,188.1,380.6,177.8,149.7,173.0,286.6,151.9,112.4,468.8,295.5
Diluted_EPS,0.618,0.772,2.143,1.307,1.548,1.616,7.897,1.968,2.245,2.295,2.734,0.494,0.115,-0.903,1.464,0.939
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,523.4,410.3,482.0,608.2,414.7,343.1,410.9,550.7,423.8,411.6,493.1,575.2,493.5,501.7,575.9,683.9
LT_Debt,185.5,129.6,145.4,166.3,116.1,113.3,114.6,131.0,167.1,241.4,252.3,270.8,276.6,297.2,40.4,384.3
Revenue,265.2,332.4,445.6,372.3,235.0,304.8,484.4,390.3,288.2,307.9,393.0,370.0,264.9,262.6,372.2,320.7
Shares_Diluted,8.227,8.46,8.674,8.88,9.097,9.14,9.14,9.164,9.187999999999999,9.204,9.245,9.336,9.546,9.526,9.625,9.729
Total_Assets,1032.3,947.0,1002.4,1188.4,968.3,909.3,858.5,1066.8,883.0,909.3,932.7,1045.7,925.3,848.9,962.1,1121.9
Total_Liabilities,459.1,363.2,407.8,602.1,380.9,331.5,355.0,634.8,467.9,514.9,497.5,633.0,511.5,431.4,542.0,712.1
