AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,87.0,80.8,69.0,71.0,72.3,72.9,67.1,68.3,73.1,63.9,66.8,65.7,68.6,68.2,69.9,70.2
Current_Liabilities,48.7,46.7,46.4,41.6,50.2,40.7,37.4,35.5,36.6,38.6,41.9,43.0,43.0,39.8,38.5,39.0
Diluted_EPS,0.209,0.55,0.368,0.187,0.419,0.284,0.215,0.363,0.40299999999999997,0.282,0.782,0.28800000000000003,0.116,0.243,0.5379999999999999,0.408
Goodwill_Intangibles,328.7,329.0,284.6,285.2,287.1,222.9,225.1,227.0,229.0,231.3,233.3,235.9,238.9,224.2,226.7,229.3
Inventory,1.1,0.6,0.9,1.2,1.4,1.3,1.1,1.3,1.6,1.4,1.4,1.5,1.9,1.8,1.5,1.2
LT_Debt,138.0,136.6,95.0,111.3,112.6,67.5,73.4,86.2,98.6,93.3,99.4,112.5,122.0,115.4,124.6,131.7
Revenue,82.7,77.9,74.0,70.1,68.5,68.0,66.8,68.3,129.3,69.8,70.6,68.7,66.2,69.1,72.3,69.3
Shares_Diluted,14.469,14.447,14.363,14.343,14.344,14.221,14.086,14.095,14.0585,14.026,13.832,13.829,13.794,13.655999999999999,13.630999999999998,13.604
Total_Assets,445.5,440.3,383.4,387.4,393.2,331.3,326.3,332.1,340.2,335.9,339.6,340.9,345.1,329.8,327.7,326.9
Total_Liabilities,212.6,209.6,160.8,171.4,181.6,127.2,126.3,135.8,149.3,146.6,155.2,168.8,177.9,165.6,168.0,175.7
