AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,2.791,2.061,0.875,2.823,3.219,2.459,2.52,2.811,2.511,1.75,2.239,2.276,2.276,1.844,1.9869999999999999,1.942
Goodwill_Intangibles,378.5,372.6,375.0,428.7,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.6,46.4,47.3,48.1,49.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2008.0,1982.1,1970.7,1500.6,1867.8,1736.2,1720.2,1697.5,1652.2,1610.8,1557.8,1513.5,1461.0,1409.2,1343.3,1264.7
Revenue,668.7,691.2,723.4,693.1,655.4,637.9,598.3,568.5,526.4,528.6,532.1,521.7,505.1,495.0,487.3,484.8
Shares_Diluted,38.501,39.332,39.697,39.679,39.653,39.6345,39.552,39.71,40.246,41.239,41.606,42.1,42.619,42.6995,43.303999999999995,43.589
Total_Assets,15329.0,15934.8,16123.2,15816.1,15519.9,15113.9,14905.3,14300.5,13964.5,13270.9,13688.5,13451.7,13317.7,13076.6,12595.0,12707.5
Total_Liabilities,13553.5,14008.6,14040.7,13717.2,13501.1,13236.7,13069.4,12580.1,12321.9,11740.8,12036.0,11843.9,11731.8,11555.2,11133.5,11264.1
