AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,18.5,29.6,44.9,14.1,22.5,17.8,12.4,4.7,2.2,1.6,2.7,1.8,1.3,1.7,1.6
Current_Liabilities,25.9,25.6,22.8,19.9,18.5,15.4,13.9,9.4,7.2,4.6,4.0,3.0,2.3,2.3,1.2
Diluted_EPS,-0.448,-0.456,-0.621,-0.538,-0.64,-0.474,-2.259,-1.649,-0.508,-0.22399999999999998,-0.066,-0.09300000000000001,-0.087,-0.071,-0.084
Goodwill_Intangibles,17.4,18.6,3.0,2.0,1.3,0.7,0.7,0.8,0.8,0.7,0.7,0.8,0.8,0.9,1.0
Inventory,3.0,1.2,1.6,1.6,1.6,1.7,1.3,1.9,0.8,0.6,1.0,0.7,0.7,0.9,1.0
LT_Debt,0.0,0.0,0.0,10.8,9.3,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,30.5,29.0,27.4,24.9,22.3,18.2,12.9,11.0,13.4,4.3,3.9,3.1,2.7,2.7,2.2
Shares_Diluted,30.8045,30.8531,30.5704,26.6846,26.2897,24.4678,14.2752,14.6747,13.628,10.6978,10.7097,10.135,9.3765,9.3613,9.125
Total_Assets,38.0,50.3,49.9,16.4,24.0,18.7,13.4,5.4,3.0,2.3,3.4,2.5,2.2,2.6,2.6
Total_Liabilities,30.1,32.9,23.1,29.9,27.1,15.0,12.0,12.7,7.4,5.7,4.4,3.0,3.7,2.2,1.7
