AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1734.0,1756.0,1828.0,1678.0,1582.0,1583.0,1656.0,1691.0,1580.0,1524.0,1592.0,1176.0
Current_Liabilities,2902.0,2784.0,2890.0,2720.0,2525.0,2732.0,2799.0,2819.0,2544.0,2518.0,2593.0,2373.0
Diluted_EPS,0.117,0.226,0.187,-0.002,-1.02,-0.145,0.235,0.176,0.025,0.131,0.16899999999999998,-0.027000000000000003
Goodwill_Intangibles,4053.0,3923.0,3975.0,3638.0,3546.0,3556.0,3632.0,3635.0,3705.0,3742.0,3785.0,3697.0
Inventory,79.0,79.0,71.0,79.0,59.0,65.0,65.0,74.0,67.0,65.0,66.0,42.0
LT_Debt,3367.0,3354.0,3387.0,3104.0,3000.0,2983.0,2988.0,2974.0,3006.0,2990.0,2998.0,2819.0
Revenue,1340.0,1250.0,1335.0,1126.0,1010.0,1071.0,1256.0,1124.0,1058.0,1090.0,1203.0,1039.0
Shares_Diluted,514.3522,514.3297,514.3522,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
Total_Assets,7040.0,6830.0,6943.0,6410.0,6148.0,6124.0,6314.0,6017.0,5955.0,5902.0,5946.0,5344.0
Total_Liabilities,6959.0,6773.0,6927.0,6473.0,6186.0,6430.0,6504.0,6306.0,6107.0,6042.0,6108.0,5678.0
