AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,104.2,97.4,94.5,94.3,93.3,85.3,75.1,62.7,64.9,60.6,62.1
Current_Liabilities,49.1,46.8,46.7,38.7,42.0,38.4,31.4,23.6,27.3,21.4,18.9
Diluted_EPS,-0.134,-0.135,-0.116,-0.103,-0.054,-0.036,0.006,-0.077,-0.17300000000000001,-0.28,-0.155
Goodwill_Intangibles,13.0,13.2,13.4,,,,,,,,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,103.8,97.3,90.0,78.3,81.4,73.8,67.1,55.7,52.2,39.8,41.7
Shares_Diluted,28.431,28.01,27.526,27.136,26.64,26.2453,28.6073,25.5786,25.2936,24.7321,24.5951
Total_Assets,135.7,129.1,116.2,100.8,99.2,91.2,80.9,68.4,70.3,65.7,66.9
Total_Liabilities,59.7,58.1,49.0,40.2,43.0,39.5,32.6,24.7,28.5,22.6,20.0
