AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.274,0.836,0.742,0.671,0.047,0.793,0.777,0.689,0.698,0.446,0.64
Goodwill_Intangibles,74.5,73.8,74.1,74.3,74.6,74.9,75.2,75.5,75.9,76.2,78.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,73.7,73.6,39.3,39.3,39.3,39.3,39.3,39.2,39.2,39.2,39.2
Revenue,41.3,40.2,39.7,39.8,41.7,42.2,42.5,42.6,41.5,41.4,39.1
Shares_Diluted,15.972,16.078,16.058,16.047,16.069,16.073,16.056,16.015,15.978,15.970999999999998,15.964
Total_Assets,5329.1,4912.3,4959.2,4680.9,4471.8,4384.2,4332.7,4313.9,4302.5,4311.7,4258.4
Total_Liabilities,4862.8,4443.9,4502.8,4232.9,4032.4,3945.2,3900.1,3891.6,3894.3,3915.4,3866.2
