AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,402.5,344.6,313.3,298.9,294.9,296.8,289.8,288.5,242.3,222.9
Current_Liabilities,321.5,290.8,285.4,288.7,269.3,252.4,241.1,221.8,188.5,173.7
Diluted_EPS,0.163,0.153,0.05,0.04,0.003,-0.015,-0.065,-0.032,0.006999999999999999,-0.034
Goodwill_Intangibles,224.5,214.9,194.1,188.9,165.5,142.0,137.9,138.2,128.5,132.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,97.1,99.5,84.5,86.6,88.6,90.7,92.8,130.8,183.9,173.3
Revenue,129.6,122.7,115.2,114.2,110.2,103.4,99.2,92.2,87.6,82.2
Shares_Diluted,66.023,65.581,63.019,62.63,63.996,61.829,61.444,60.719,62.537,59.8
Total_Assets,904.9,824.8,746.6,729.8,714.6,678.7,662.9,554.3,542.9,510.8
Total_Liabilities,559.0,530.6,488.3,497.8,490.0,476.1,471.8,380.7,390.0,366.0
