AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.62,0.344,0.519,0.709,0.606,0.669,0.503,0.675
Goodwill_Intangibles,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,35.2,35.2,41.2,11.2,11.2,12.7,13.6,15.1
Revenue,9.1,9.1,9.1,9.6,9.1,9.0,8.8,8.5
Shares_Diluted,3.2529,3.0925,3.2588,3.2584,3.2578,3.2567,3.257,3.2566
Total_Assets,1100.5,1029.8,963.2,991.3,973.4,937.2,912.6,902.2
Total_Liabilities,993.4,933.5,871.5,899.0,884.3,852.0,832.1,825.3
