AAII_QTR_DATA,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,3983.0,3817.0,3857.0,4053.0,3673.0,3757.0,2179.0,2267.0,2206.0,2285.0
Current_Liabilities,2295.0,2183.0,1995.0,2202.0,2077.0,2039.0,1156.0,1127.0,1179.0,1237.0
Diluted_EPS,0.958,1.418,1.423,0.94,0.35,1.679,0.097,0.553,0.6579999999999999,0.997
Goodwill_Intangibles,7801.0,7670.0,7720.0,7768.0,7840.0,7831.0,4115.0,4201.0,4243.0,4284.0
Inventory,1503.0,1268.0,1318.0,1366.0,1412.0,1324.0,865.0,929.0,956.0,887.0
LT_Debt,10010.0,10162.0,10690.0,11043.0,11140.0,11261.0,5439.0,5690.0,5700.0,5806.0
Revenue,3136.0,3008.0,2910.0,2975.0,2816.0,3019.0,1937.0,1950.0,1972.0,2054.0
Shares_Diluted,135.7,137.5,134.2,134.1,134.3,136.4,134.2,133.8,133.8,133.4
Total_Assets,17176.0,16701.0,16731.0,16949.0,17024.0,16469.0,8809.0,8984.0,8972.0,9131.0
Total_Liabilities,14731.0,14609.0,14862.0,15298.0,15238.0,14851.0,7266.0,7456.0,7520.0,7700.0
