AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1.4,1.1,1.2,2.3,2.4,1.8,2.7,4.9,3.9,3.8,3.2,3.1,0.3
Current_Liabilities,5.4,4.0,3.9,4.0,4.2,4.1,3.7,4.5,4.4,6.0,2.2,2.4,17.2
Diluted_EPS,-1.387,-1.465,-0.741,-2.143,-1.435,-1.918,-1.032,-3.719,-2.124,-15.976,-1.683,-18.317,-0.018000000000000002
Goodwill_Intangibles,5.7,6.1,6.6,7.0,10.9,11.5,12.7,12.8,14.4,14.6,9.2,9.3,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.7,2.6,2.6,2.5,2.5,2.3,2.3,2.3,0.8,4.0,0.0,0.0,0.0
Revenue,0.6,1.2,0.5,3.2,1.4,0.7,0.9,3.1,2.8,2.2,1.6,1.0,0.2
Shares_Diluted,3.2011,3.1142,2.9533,1.8909,2.7612,2.3892,2.3565,2.4555,1.9846,1.7176,1.7573,1.7307,381.6837
Total_Assets,7.1,7.2,7.8,9.4,13.3,13.4,15.3,17.7,18.4,20.5,18.4,16.8,14.0
Total_Liabilities,8.1,6.6,6.5,6.5,6.7,6.4,6.0,6.8,5.2,10.0,1.5,3.0,17.2
