AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.013,-0.067,0.272,1.138,0.078,0.005,0.032,-0.006,0.028999999999999998,-0.063,0.011,-0.003,-0.036000000000000004,-0.026000000000000002,-1.126,0.114
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.0,0.0,2.0
Revenue,0.8,0.0,2.3,7.5,1.0,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.2,0.1,1.8,1.1
Shares_Diluted,5.7816,5.751,5.7424,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336,5.7336
Total_Assets,17.7,17.2,17.7,16.5,10.3,8.8,9.1,9.1,9.4,9.0,9.5,9.8,10.0,8.6,12.6,19.3
Total_Liabilities,1.3,0.9,1.0,1.4,1.7,0.7,1.1,1.3,1.5,1.4,1.5,1.8,2.0,0.4,4.2,4.6
