AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.398,0.26,0.275,0.215,0.218,0.168,0.26,0.25,0.32799999999999996,0.19,0.206,0.266
Goodwill_Intangibles,1.6,1.7,1.7,1.7,1.8,1.8,1.9,1.9,1.9,2.0,2.0,2.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,13.6,13.5,13.8,13.7,14.1,14.5,15.0,15.2,14.9,14.6,14.3,13.9
Shares_Diluted,9.5286,9.5667,9.5998,9.6756,9.8197,9.9781,10.0287,9.991,10.0464,10.2209,10.4808,10.4688
Total_Assets,1430.7,1430.2,1387.7,1365.5,1418.4,1331.2,1341.9,1308.4,1297.6,1287.9,1252.4,1234.9
Total_Liabilities,1269.1,1271.8,1231.4,1210.7,1264.4,1178.1,1185.6,1153.3,1143.7,1136.2,1098.7,1080.1
