AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.157,0.057,-0.601,-0.332,-0.21,-0.054,0.237,-0.01,0.013000000000000001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,80.8,80.7,80.6,82.6,82.4,83.7,83.6,106.0,83.4
Revenue,28.4,31.7,6.4,25.6,23.9,30.0,37.9,47.1,48.7
Shares_Diluted,19.628,19.744,19.532,19.394,19.324,20.772,21.429,21.325,21.737
Total_Assets,212.7,206.9,189.0,230.3,233.3,236.0,221.8,1391.2,1363.6
Total_Liabilities,158.8,150.7,137.4,168.6,161.4,160.5,135.1,1307.5,1276.8
