AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,941.0,647.0,599.0,604.0,571.0,614.0,609.0,612.0,657.0,676.0,629.0
Current_Liabilities,1098.0,816.0,964.0,796.0,807.0,844.0,976.0,897.0,803.0,796.0,1182.0
Diluted_EPS,5.843,3.882,3.02,3.255,4.706,3.765,2.549,2.431,4.706,3.2939999999999996,2.471
Goodwill_Intangibles,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0
Inventory,105.0,135.0,149.0,108.0,80.0,121.0,132.0,97.0,73.0,125.0,140.0
LT_Debt,3947.0,3946.0,3576.0,3576.0,3575.0,3575.0,3279.0,3296.0,3296.0,3296.0,2801.0
Revenue,823.0,656.0,589.0,567.0,723.0,654.0,564.0,547.0,762.0,674.0,564.0
Shares_Diluted,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
Total_Assets,13972.0,13535.0,13099.0,12802.0,12433.0,12185.0,11946.0,11724.0,11494.0,11319.0,11010.0
Total_Liabilities,8830.0,8569.0,8337.0,8117.0,8081.0,8053.0,7925.0,7768.0,7600.0,7545.0,7400.0
