AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,205.3,264.1,218.6,166.0,185.2,202.4,175.5,96.1,128.3,1742.1,1405.2,1335.8,1413.3,1614.6,1515.1,1335.5
Current_Liabilities,438.3,454.5,451.8,429.8,368.3,348.6,348.1,312.4,290.3,886.7,870.0,860.2,760.0,780.8,728.0,776.1
Diluted_EPS,1.11,1.004,0.65,-0.679,2.054,0.225,-1.683,-1.181,-7.617999999999999,-4.917,3.937,-3.3569999999999998,0.481,1.4769999999999999,3.423,-1.359
Goodwill_Intangibles,339.7,340.0,340.3,340.5,340.8,341.1,341.3,341.6,341.9,643.9,736.6,741.6,527.3,795.4,800.9,806.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,220.0,285.0,330.0,355.0,355.0,380.0,380.0,350.0,350.0,380.0,31.2,47.4,0.0,91.0,100.4,100.9
Revenue,175.2,337.8,289.6,18.8,146.9,183.0,28.8,57.0,603.3,267.6,292.8,49.9,729.4,517.2,632.2,218.1
Shares_Diluted,24.489,24.394,24.373,24.172,24.156,24.344,24.144,24.062,23.941999999999997,24.004,23.913,23.826999999999998,23.767,23.881,23.84,23.708
Total_Assets,1302.0,1363.8,1349.4,1327.9,1309.9,1304.4,1292.1,1219.4,1233.8,4309.6,4081.6,3961.6,3763.8,3918.5,3798.5,3728.3
Total_Liabilities,1449.1,1543.5,1561.5,1562.4,1514.2,1562.2,1560.1,1462.2,1440.8,1754.5,1423.2,1436.1,1143.3,1230.5,1170.1,1198.1
