AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,16370.0,16412.0,18488.0,20591.0,20568.0,20872.0,20301.0,19914.0,19922.0
Current_Liabilities,14692.0,14914.0,14724.0,18616.0,19174.0,19020.0,19332.0,19220.0,19019.0
Diluted_EPS,0.973,1.034,19.063,7.0,1.415,5.638,3.662,0.931,0.723
Goodwill_Intangibles,12566.0,12692.0,12738.0,12827.0,13781.0,13864.0,14247.0,14256.0,14453.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4720.0,3975.0,3989.0,4010.0,4012.0,4632.0,4664.0,4641.0,5068.0
Revenue,2031.0,2160.0,2706.0,1973.0,2091.0,2228.0,2027.0,2009.0,2113.0
Shares_Diluted,112.0,118.0,126.0,129.0,130.0,130.0,130.0,130.0,130.0
Total_Assets,32509.0,32841.0,34970.0,37282.0,38267.0,38632.0,38531.0,38037.0,38110.0
Total_Liabilities,22172.0,21837.0,21710.0,25889.0,26597.0,27106.0,27711.0,27522.0,27775.0
