AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,26901.0,26280.0,27645.0,25011.0,19907.0,22319.0,20970.0,18305.0,18490.0,20107.0,18216.0
Current_Liabilities,12711.0,12390.0,14510.0,16100.0,15942.0,17579.0,13415.0,10829.0,11380.0,13389.0,11305.0
Diluted_EPS,1.219,1.256,0.635,1.072,1.384,1.461,1.342,1.369,1.157,1.2990000000000002,1.234
Goodwill_Intangibles,43803.0,44714.0,43718.0,42979.0,42766.0,42904.0,42436.0,42585.0,42054.0,42450.0,42752.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,20974.0,21055.0,21071.0,17880.0,13893.0,13688.0,16729.0,16694.0,16630.0,16633.0,16630.0
Revenue,5729.0,5687.0,5101.0,4837.0,5854.0,6054.0,6137.0,5840.0,5494.0,5506.0,5434.0
Shares_Diluted,2482.0,2489.0,3367.0,2214.0,2228.0,2240.0,2254.0,2265.0,2572.0,2291.0,2305.0
Total_Assets,80195.0,80426.0,80919.0,77884.0,72820.0,74781.0,72574.0,70249.0,69865.0,71655.0,69225.0
Total_Liabilities,42499.0,42747.0,44709.0,42360.0,38235.0,39511.0,37890.0,35254.0,35590.0,37560.0,35219.0
