AAII_QTR_DATA,03/31/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
Current_Assets,31.7,24.9,24.5,23.1,30.5,,25.7,31.5,29.6,26.6,27.4,27.2
Current_Liabilities,19.0,19.6,15.4,14.3,12.6,,13.5,12.9,18.3,16.0,18.0,16.5
Diluted_EPS,-0.075,-0.452,-0.023,-0.705,0.006,-0.015,-0.974,0.008,0.002,-0.021,-0.309,0.041
Goodwill_Intangibles,13.2,13.3,14.7,15.1,16.6,,17.1,19.8,20.1,20.4,18.9,25.0
Inventory,3.0,2.4,3.0,2.6,3.2,,3.2,4.8,4.9,4.8,4.9,6.1
LT_Debt,16.2,15.0,14.6,14.2,13.5,0.0,9.6,5.0,0.0,0.0,0.0,0.4
Revenue,3.0,11.8,6.8,5.1,5.7,5.7,2.0,6.1,6.8,7.0,7.8,9.6
Shares_Diluted,17.3864,17.3864,16.2142,16.1496,17.3242,,15.9886,15.0283,15.0111,14.9583,14.9408,15.0173
Total_Assets,47.0,40.3,40.3,40.0,48.8,,44.3,57.3,55.3,52.8,54.2,56.5
Total_Liabilities,36.0,35.4,32.4,31.7,29.2,,24.8,23.2,22.8,20.4,21.5,19.3
