AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
Current_Assets,2498.8,2180.8,2033.1,1566.8,1382.3,781.2,632.1,607.6
Current_Liabilities,2017.7,1604.0,1694.1,1313.3,1128.3,496.5,358.1,281.6
Diluted_EPS,1.122,0.984,1.274,0.806,1.007,1.034,1.42,0.774
Goodwill_Intangibles,4764.7,4607.9,4633.7,4661.6,4397.0,4283.4,4309.2,4301.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1298.9,1298.5,1138.8,1135.2,869.1,868.6,868.1,867.6
Revenue,816.8,800.8,1010.8,844.2,792.7,868.7,921.5,598.6
Shares_Diluted,107.0,106.9,107.4,108.0,108.8,109.6,110.6,111.2
Total_Assets,7582.7,7096.5,6958.1,6516.5,6076.8,5366.3,5237.5,5113.9
Total_Liabilities,4085.7,3654.0,3553.9,3167.6,2732.3,2080.0,1927.4,1758.3
