AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.228,0.188,1.121,0.363,0.189,0.196,0.075,0.189,0.156,1.18,0.787,0.13699999999999998,-0.198,0.331,0.213,0.182
Goodwill_Intangibles,151.6,159.9,168.6,158.2,155.9,177.1,189.2,209.4,224.1,240.3,257.6,255.6,283.1,147.0,145.9,155.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2305.6,2349.5,2135.1,2047.6,2041.9,1964.7,1896.4,1930.9,1931.6,1932.2,2184.3,1848.0,1831.9,1116.5,1062.6,1065.0
Revenue,185.7,186.9,190.2,188.7,186.6,189.6,183.1,183.4,179.9,193.9,194.4,188.3,142.0,132.7,122.7,118.7
Shares_Diluted,149.142,149.002,149.335,148.772,148.74,148.725,148.786,148.606,148.58,148.561,148.737,148.53,112.926,106.9018,105.0957,106.88
Total_Assets,7380.1,7360.1,7312.0,6977.4,6946.0,7106.2,7107.4,6886.6,6908.4,6901.9,7151.4,6704.1,6676.7,4251.2,4146.3,4143.6
Total_Liabilities,2768.0,2812.5,2745.3,2532.3,2510.1,2655.2,2640.3,2386.8,2393.1,2367.2,2792.2,2420.0,2371.0,1480.8,1380.4,1373.4
