AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,2030.0,2099.0,1958.0,1963.0,2034.0,,,,
Current_Liabilities,2122.0,2329.0,2245.0,2009.0,1894.0,,,,
Diluted_EPS,0.32,0.49,0.621,0.096,0.122,0.244,0.157,-0.567,-0.105
Goodwill_Intangibles,2225.0,2274.0,2316.0,2353.0,2355.0,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,907.0,927.0,934.0,582.0,586.0,0.0,0.0,0.0,0.0
Revenue,2083.0,2262.0,1974.0,1882.0,1822.0,1766.0,1584.0,1405.0,1440.0
Shares_Diluted,115.569,114.388,116.0,114.6021,114.6021,,,,
Total_Assets,7126.0,7271.0,7133.0,7068.0,7120.0,,,,
Total_Liabilities,4785.0,4920.0,4837.0,4194.0,4201.0,,,,
