AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.499,1.362,1.213,1.282,0.895,0.703,1.059,1.065,1.077,0.977,1.171,1.13
Goodwill_Intangibles,105.1,105.2,105.1,105.2,104.7,104.7,104.7,104.9,105.2,105.5,105.8,106.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,218.3,218.2,268.1,268.0,267.9,267.8,217.7,217.6,217.5,217.4,217.3,217.2
Revenue,94.9,94.2,94.7,93.8,97.7,103.8,107.2,109.0,108.3,105.1,105.6,102.4
Shares_Diluted,32.025,31.923,32.074,32.251,32.241,32.875,33.491,34.256,34.565,34.536,34.44,34.461
Total_Assets,10960.7,11127.9,11117.8,10106.3,9799.7,9992.2,8988.7,9003.5,8670.0,8388.4,8389.1,8057.9
Total_Liabilities,9654.4,9867.0,9876.9,8882.9,8611.8,8829.4,7798.0,7818.9,7485.4,7239.9,7280.2,6996.2
