AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.63,0.46,0.28,0.027,0.15,0.053,-0.016,-0.072
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,3.8,3.2,3.5,1.4,1.4,1.4,1.5,1.6
Shares_Diluted,4.4603,4.4821,4.4594,3.4654,3.4654,3.4654,3.4654,3.4654
Total_Assets,425.2,413.3,419.1,130.9,130.0,132.6,,
Total_Liabilities,361.8,352.7,360.6,105.1,104.3,107.4,,
