AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,2525.0,2053.5,1963.6,2096.6,2213.1,2602.5,2423.8,2318.8,2386.8
Current_Liabilities,1101.6,1006.8,1018.5,1027.4,1001.6,1031.4,940.6,962.7,907.0
Diluted_EPS,1.157,0.439,0.471,0.49,0.257,0.391,0.508,0.397,0.509
Goodwill_Intangibles,2229.6,2231.4,2185.5,2187.5,2127.5,2146.0,2147.0,2147.4,2151.0
Inventory,15.8,18.5,23.5,23.2,23.2,23.2,24.1,25.0,24.7
LT_Debt,1336.0,1338.5,1338.4,1038.4,1038.6,1038.5,438.8,438.8,438.8
Revenue,1368.7,1330.3,1411.7,1442.2,1429.4,1431.1,1389.9,1365.7,1340.1
Shares_Diluted,308.366,306.717,312.24,314.857,319.113,324.662,327.003,330.809,332.93699999999995
Total_Assets,7360.8,6879.3,6736.4,6894.6,6937.4,7276.3,6998.5,6708.6,6785.4
Total_Liabilities,2954.5,2861.3,2873.4,2577.3,2526.2,2559.0,1869.4,1780.2,1719.7
