AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,402.8,431.4,451.3,543.7,364.8,340.8,302.3,297.4,158.3,,,
Current_Liabilities,87.5,88.3,92.5,94.5,108.7,110.1,110.6,107.3,42.7,,,
Diluted_EPS,-0.778,-0.71,-0.659,-0.564,-0.547,-0.293,-0.285,-0.18,-0.787,-0.294,-0.257,-0.425
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.9,0.9,1.1,1.3,1.1,0.5,0.6,0.8,0.9,0.0,0.0,0.0
Revenue,11.5,9.6,15.3,20.3,18.5,18.7,12.8,14.5,6.7,1.8,1.0,0.2
Shares_Diluted,51.7724,51.6511,51.4312,50.7148,45.0942,44.6496,44.4822,44.4477,43.1386,,,
Total_Assets,523.4,563.1,605.9,642.5,434.4,464.6,487.2,507.4,181.1,,,
Total_Liabilities,125.5,134.3,146.3,159.3,176.3,189.3,203.3,212.7,77.1,,,
