AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,812.8,849.5,787.3,1095.8,1070.5,947.4,929.5,935.1,966.2,1022.2,976.7
Current_Liabilities,339.4,381.9,330.8,334.8,313.7,306.1,293.1,285.3,288.0,283.0,276.1
Diluted_EPS,0.034,0.036,-0.035,0.083,1.01,0.443,0.392,0.216,0.174,0.42200000000000004,0.324
Goodwill_Intangibles,622.3,640.3,670.2,324.1,329.5,346.3,350.6,361.6,366.5,375.3,379.2
Inventory,197.2,194.0,209.6,209.9,208.5,200.4,206.7,206.9,204.7,194.1,192.4
LT_Debt,91.0,92.0,84.3,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,335.2,367.8,308.1,301.3,309.4,367.5,340.4,334.2,311.1,360.1,346.1
Shares_Diluted,132.717,132.183,131.419,131.602,131.357,132.266,131.889,132.973,133.36700000000002,133.895,133.197
Total_Assets,1826.0,1884.5,1843.9,1849.8,1762.9,1651.9,1628.3,1639.5,1671.3,1671.2,1629.9
Total_Liabilities,604.5,659.6,604.7,580.2,482.7,475.5,466.2,464.9,470.1,432.9,433.0
