AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,133.5,165.8,179.1,206.1,220.2,265.0,206.5,0.5,0.5,0.9,1.3,1.3,1.6,1.7,1.8
Current_Liabilities,49.2,53.5,41.8,38.8,44.2,41.2,30.3,9.2,1.2,1.6,1.1,0.7,0.6,0.7,0.4
Diluted_EPS,-0.321,-0.213,-0.211,-0.104,-0.758,-0.103,1.067,-0.318,-0.046,-0.025,-0.065,-0.015,-0.029,-0.015,-0.023
Goodwill_Intangibles,26.8,27.0,27.1,18.2,18.2,,,,,,,,0.0,0.0,0.0
Inventory,62.6,58.3,54.6,45.3,49.6,39.0,38.7,,,,,,,,0.0
LT_Debt,1.4,0.6,0.7,2.6,2.7,1.9,2.0,1.8,1.8,1.2,0.0,0.0,0.0,0.0,0.0
Revenue,58.1,72.1,51.5,58.4,103.2,52.5,148.5,,,,,,,,0.0
Shares_Diluted,82.284,82.2379,81.9159,81.9572,81.6808,80.2401,71.5511,24.888,24.8034,25.4423,6.7078,6.6889,6.685,6.6782,7.2703
Total_Assets,240.9,261.5,267.2,272.8,286.6,338.5,266.7,207.9,207.9,208.1,206.6,206.0,205.1,204.5,203.6
Total_Liabilities,65.7,60.9,49.9,47.4,53.7,48.4,32.3,18.0,10.0,9.8,8.1,7.7,7.6,7.7,7.5
