AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,939.9,412.3,393.9,360.8,332.0,318.2,312.5,280.6,285.8,305.8,296.3,255.9,181.5
Current_Liabilities,241.9,232.4,226.0,198.7,186.1,182.7,185.6,149.1,148.6,172.7,170.7,127.6,160.2
Diluted_EPS,-0.073,-0.13,-0.063,0.007,-0.023,-0.095,-0.088,-0.063,-0.032,-0.023,-0.048,-0.05,-0.071
Goodwill_Intangibles,118.2,118.2,118.2,118.9,119.6,120.2,120.9,121.6,122.2,122.9,123.6,124.2,124.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,560.6,0.6,1.3,3.1,5.0,6.9,8.8,10.7,12.6,14.5,16.4,18.2,19.3
Revenue,128.1,124.2,113.6,106.2,96.7,87.5,83.2,78.6,78.0,73.8,68.5,67.3,64.1
Shares_Diluted,127.915,126.742,125.279,123.433,120.681,116.524,114.119,112.728,111.163,108.683,106.639,106.4543,104.0795
Total_Assets,1094.5,569.3,560.3,529.2,501.6,488.8,482.1,446.4,429.6,448.9,433.8,391.6,318.8
Total_Liabilities,829.7,260.7,254.8,229.9,220.1,218.7,223.3,187.0,167.0,191.3,189.8,147.8,185.6
