AAII_QTR_DATA,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018,08/04/2018
Current_Assets,6184.0,7357.0,5631.0,7135.0,6810.0,8301.0,6546.0,7105.0,7445.0,8667.0,6865.0
Current_Liabilities,5357.0,6651.0,4854.0,5772.0,5750.0,6479.0,4439.0,5019.0,5232.0,6444.0,4481.0
Diluted_EPS,0.514,-0.292,-1.385,-11.529,1.091,0.006,0.276,0.437,2.372,0.19899999999999998,0.532
Goodwill_Intangibles,1265.0,1265.0,1266.0,1277.0,4347.0,4348.0,4348.0,4349.0,4386.0,4389.0,
Inventory,3774.0,5144.0,3582.0,4923.0,5188.0,7256.0,5029.0,5498.0,5263.0,7147.0,4956.0
LT_Debt,4407.0,4852.0,4851.0,4918.0,3642.0,4701.0,4704.0,4705.0,4708.0,5469.0,5473.0
Revenue,7037.0,4185.0,3727.0,3148.0,8577.0,5356.0,5722.0,5676.0,8695.0,5589.0,5758.0
Shares_Diluted,311.4,311.2,311.2,310.6,311.7,311.0,311.6,311.4,312.0,312.2,312.0
Total_Assets,17706.0,19214.0,17614.0,18581.0,21172.0,22547.0,20741.0,21296.0,19194.0,20361.0,18668.0
Total_Liabilities,15153.0,16971.0,15290.0,15884.0,14795.0,16490.0,14426.0,14973.0,12758.0,14694.0,12752.0
