AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.262,0.778,-2.622,0.743,0.261,-0.143,1.125,-0.572,0.7659999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,122.0,122.1,122.1,122.0,122.0,122.0,122.0,122.0,122.0
Revenue,391.6,434.8,214.8,367.8,334.5,340.1,367.6,264.4,346.0
Shares_Diluted,44.3,44.1,43.7,44.0,44.0,43.4,43.9,42.8,43.6
Total_Assets,3068.5,3080.2,2960.1,2985.4,2979.8,2961.2,2924.1,2895.9,2939.2
Total_Liabilities,2124.4,2149.7,2093.4,2025.5,2036.1,2045.0,2028.8,2077.4,2069.8
