AAII_QTR_DATA,10/31/2020,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013
Current_Assets,0.0,1.9,1.4,1.3,,,,
Current_Liabilities,0.8,0.3,0.3,0.4,,,,
Diluted_EPS,-0.077,-11.26,-12.432,-40.414,-0.002,0.011,-0.12,-0.186
Goodwill_Intangibles,,3.5,3.5,3.8,,,,
Inventory,,0.3,0.3,0.3,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,8.1806,0.0799,0.0718,0.0283,,,,
Total_Assets,0.0,5.4,4.9,5.2,,,,
Total_Liabilities,0.8,0.3,0.3,0.4,,,,
