AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,193.5,184.3,219.7,159.2,179.9,288.3,79.5,66.3,72.6,49.3,60.8,61.7,49.8,69.7,81.9,19.5
Current_Liabilities,59.6,53.5,48.3,50.0,60.4,73.1,73.7,106.1,67.9,68.2,65.6,64.3,77.0,77.9,75.2,59.6
Diluted_EPS,-0.114,-0.103,-0.112,-0.018,-0.142,-0.052,-0.119,-0.049,-0.048,-0.044,-0.069,-0.052000000000000005,-0.066,-0.079,-0.06,-0.157
Goodwill_Intangibles,4.3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,20.6,8.0,7.2,7.5,7.5,5.1,5.0,4.9,3.8,3.2,4.2,3.7,4.0,3.7,3.6,2.8
LT_Debt,367.0,375.1,374.7,280.7,280.3,325.9,118.2,76.4,116.4,113.9,113.9,116.3,91.0,91.1,91.2,91.3
Revenue,18.9,12.0,12.5,22.2,23.3,17.4,18.4,15.4,15.1,16.2,16.0,14.6,15.0,17.4,16.0,4.5
Shares_Diluted,253.644,251.887,251.104,249.91,249.295,246.631,222.585,229.668,213.88,212.467,206.978,199.90599999999998,188.054,187.43400000000003,161.623,153.597
Total_Assets,285.8,308.3,321.2,238.2,252.8,319.4,108.6,95.7,102.8,80.2,93.7,95.1,81.8,101.0,107.7,45.4
Total_Liabilities,532.9,540.4,530.5,422.9,436.3,493.0,289.0,282.1,282.5,278.3,284.3,279.8,277.8,289.0,282.8,250.8
