AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1401.1,676.1,42.6,54.5,10.3,9.9,11.9,11.0,15.9,8.8,12.0
Current_Liabilities,7.1,6.7,5.3,4.3,4.2,4.4,3.9,4.0,4.4,3.6,3.1
Diluted_EPS,-0.32,-0.406,-0.45,-0.27,-0.5,-17.434,-60.352,-37.321,-0.01,-0.051,-0.038
Goodwill_Intangibles,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2
Inventory,3.2,3.3,4.0,4.0,3.7,3.5,3.6,4.0,3.3,3.1,2.6
LT_Debt,3.3,2.6,1.8,1.7,1.8,2.1,3.5,1.3,1.4,0.0,0.0
Revenue,0.8,2.0,0.4,0.3,0.7,2.0,2.2,2.9,1.7,1.7,1.7
Shares_Diluted,29.1062,42.947,46.0356,30.6111,4.148,0.0792,0.0714,0.0714,147.6,77.48100000000001,96.5717
Total_Assets,1490.4,689.3,63.3,66.4,22.8,22.9,26.7,24.0,29.3,20.3,23.7
Total_Liabilities,20.7,22.1,10.6,8.8,7.4,11.3,15.8,8.9,13.2,4.7,4.2
