AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,720.4,386.5,349.5,329.0,334.9,303.5,324.7,310.9,335.0,354.6,414.6,380.0,396.9,378.5,367.4,352.4
Current_Liabilities,334.4,150.5,118.7,119.0,131.2,113.9,123.5,240.8,239.6,280.6,182.4,149.2,138.8,164.8,127.8,112.3
Diluted_EPS,0.959,0.868,0.845,0.755,0.884,0.63,0.756,-0.068,0.212,-0.406,0.8390000000000001,0.5920000000000001,0.813,0.33799999999999997,0.589,0.431
Goodwill_Intangibles,1513.0,467.2,437.5,441.0,447.9,449.2,445.5,448.6,459.0,463.0,497.5,480.3,485.4,453.9,457.9,476.2
Inventory,189.4,126.1,107.0,104.4,100.0,92.9,93.8,94.4,104.0,99.8,119.4,110.3,118.2,124.8,115.0,112.9
LT_Debt,1594.8,226.5,191.5,182.5,185.4,178.4,182.0,46.9,93.9,77.9,254.8,255.8,296.8,240.7,272.7,295.7
Revenue,314.4,224.7,231.7,216.4,229.8,195.6,226.6,203.4,213.3,245.4,291.1,236.2,289.1,202.5,239.5,222.8
Shares_Diluted,25.675,24.912,24.945,25.135,25.27,25.649,26.051,26.175,26.191999999999997,26.209,26.263,26.272,26.193,26.151999999999997,26.151,26.091
Total_Assets,2782.3,1133.0,1037.6,1023.2,1039.2,996.4,1009.9,1000.0,1050.8,1073.8,1172.6,1120.1,1135.7,1088.6,1032.4,1038.0
Total_Liabilities,2094.7,465.7,389.5,384.8,401.8,373.2,385.8,368.4,415.1,439.5,519.3,485.5,516.4,484.8,436.5,452.1
