AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,312.9,289.2,281.5,214.9,182.5,229.2,293.2,292.3,230.5,203.2,292.4,211.7
Current_Liabilities,167.9,125.9,128.9,124.5,120.3,170.7,175.2,190.3,201.1,184.5,197.4,178.1
Diluted_EPS,0.479,0.373,0.168,0.054,-0.11,-7.341,0.044,0.047,0.11599999999999999,0.08199999999999999,0.2,0.337
Goodwill_Intangibles,0.0,7.2,9.3,13.0,16.6,20.2,23.9,27.5,31.1,34.7,38.4,42.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,387.0,391.4,391.1,390.8,390.5,390.1,389.8,389.5,389.2,388.9,388.6,388.3
Revenue,250.7,207.7,149.2,121.1,82.8,181.4,229.7,244.8,243.0,218.7,254.7,255.1
Shares_Diluted,176.129,169.636,164.896,170.676,166.572,167.149,183.724,167.108,159.05700000000002,158.14,162.132,157.072
Total_Assets,1498.3,1455.8,1453.4,1434.3,1413.1,1490.8,3466.4,3533.1,3531.1,3438.0,3433.5,3300.1
Total_Liabilities,874.8,846.0,905.3,901.6,886.0,947.6,1690.4,1763.4,1791.6,1752.8,1756.8,1649.0
