AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,2.666,1.859,0.662,0.235,1.912,1.819,1.424,1.116,1.234,1.087
Goodwill_Intangibles,1728.0,1737.0,1746.0,1756.0,1765.0,1774.0,1784.0,1794.0,1810.0,1820.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,17800.0,17531.0,18010.0,20443.0,17212.0,17021.0,15551.0,16117.0,15178.0,15731.0
Revenue,1232.0,1228.0,1225.0,1247.0,1269.0,1223.0,1168.0,1125.0,1111.0,1077.0
Shares_Diluted,134.6786,134.5076,134.3796,136.1387,136.4905,136.376,136.2488,136.1913,136.1614,136.107
Total_Assets,22471.0,21857.0,22508.0,24693.0,22817.0,22410.0,21017.0,21358.0,20090.0,20468.0
Total_Liabilities,19030.0,18734.0,19337.0,21641.0,18487.0,18316.0,16876.0,17408.0,16291.0,16828.0
