AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,52.7,55.3,57.7,35.1,36.0,22.9,20.0,27.0,23.3,27.1,28.8,33.3,28.0
Current_Liabilities,13.5,12.7,11.3,11.2,21.4,21.1,23.7,25.8,14.1,13.3,15.1,16.0,17.3
Diluted_EPS,-0.022,-0.005,-0.055,-0.066,-0.214,-0.162,-0.191,-0.127,-0.25,-0.405,-0.23199999999999998,-0.33399999999999996,-0.226
Goodwill_Intangibles,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
Inventory,14.1,12.7,11.9,11.2,12.6,11.9,12.2,11.0,11.5,12.3,12.0,12.2,13.4
LT_Debt,12.1,12.7,16.3,16.2,3.1,3.1,0.0,0.0,13.4,13.3,10.9,10.8,0.1
Revenue,9.5,9.1,8.1,8.5,6.5,7.7,4.8,10.2,8.6,19.0,10.3,13.0,10.9
Shares_Diluted,151.941,150.665,134.586,93.446,81.341,65.8535,31.509,28.169,21.898000000000003,21.7215,21.134,20.735,20.61
Total_Assets,58.5,61.2,63.5,41.0,42.0,27.8,24.5,31.8,28.3,32.4,33.8,38.5,34.3
Total_Liabilities,28.2,28.0,30.0,31.0,28.1,26.4,25.4,27.5,29.3,28.6,26.8,27.4,17.9
