AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Current_Assets,143.1,131.5,131.9,196.4,257.3,,,
Current_Liabilities,413.8,406.3,411.8,423.7,353.7,,,
Diluted_EPS,-0.197,-1.506,-0.269,-0.43,-0.82,-1.881,-0.802,-0.152
Goodwill_Intangibles,1406.9,1407.4,1406.8,1397.2,1397.4,,,
Inventory,42.0,41.0,40.1,38.1,36.8,,,
LT_Debt,1804.6,1776.5,2332.5,2338.9,2347.1,0.0,0.0,0.0
Revenue,392.3,360.5,385.0,323.2,249.3,948.4,80.6,408.3
Shares_Diluted,192.465,191.4788,191.4788,191.4788,191.4788,,,
Total_Assets,6333.4,6256.7,6157.5,6119.7,6159.2,,,
Total_Liabilities,4256.4,4165.3,4802.7,4718.7,4684.1,,,
