AAII_QTR_DATA,10/02/2020,07/03/2020,04/03/2020,12/31/2019,09/27/2019,06/28/2019,03/29/2019,12/31/2018,09/28/2018
Current_Assets,1287.5,1228.4,1581.6,1404.2,3499.1,3636.6,2408.7,1958.4,1951.3
Current_Liabilities,784.5,758.7,819.1,857.3,1505.7,1598.6,1571.6,1199.3,1068.9
Diluted_EPS,0.12,-0.062,0.032,-0.124,0.076,-3.45,-0.389,0.39,0.264
Goodwill_Intangibles,4880.7,4860.7,4839.6,4921.5,5046.6,5136.5,6723.9,2126.1,3465.4
Inventory,536.1,556.7,561.7,571.6,584.4,594.8,739.5,359.7,484.2
LT_Debt,2191.7,2220.9,2513.0,2284.2,4002.4,4078.2,4037.1,1192.4,1135.6
Revenue,805.9,620.4,816.4,888.4,846.5,908.6,683.9,574.9,524.0
Shares_Diluted,138.0906,136.7564,141.47,136.5461,137.0502,136.0257,133.7138,117.7757,118.4569
Total_Assets,7154.2,7122.5,7455.6,7386.8,9591.3,9899.3,10502.4,6616.0,6446.2
Total_Liabilities,3741.8,3770.6,4164.4,3945.4,6609.3,6804.5,6924.9,3346.2,3184.4
