AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,91.6,112.2,71.7,125.2,128.9,10.2,32.1
Current_Liabilities,18.5,94.2,29.5,10.1,5.2,2.3,1.9
Diluted_EPS,0.519,0.414,0.473,0.336,0.187,0.114,0.108
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,96.7,96.6,0.0,0.0,0.0,0.0,0.0
Revenue,17.4,13.0,11.0,8.7,4.7,4.0,1.6
Shares_Diluted,19.5915,17.0075,16.7766,13.7752,7.485,19.4428,19.4428
Total_Assets,454.1,464.8,303.9,278.5,221.5,94.0,82.7
Total_Liabilities,117.6,191.8,29.5,10.1,5.2,2.3,1.9
