AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.178,-0.353,-0.154,-0.132,-0.147,-0.178,-0.082,-0.047,-0.193,-0.024,-1.541,2.465
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.5833,0.5833,0.5833,0.6372,0.6943,0.6912,0.6943,0.7053,0.7092,0.7092,0.7092,0.7087
Total_Assets,5.3,5.4,5.6,5.6,6.8,6.8,7.0,7.1,8.0,8.2,8.2,8.4
Total_Liabilities,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,1.0,0.0
