AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,337.3,401.1,328.4,315.0,308.5,276.9,,,,
Current_Liabilities,133.6,148.8,138.0,140.6,144.7,132.4,,,,
Diluted_EPS,0.097,0.151,0.038,-0.14,0.0,0.018,-0.007,-0.101,-0.02,0.046
Goodwill_Intangibles,1711.8,1755.0,1763.3,1759.3,1738.7,1662.0,,,,
Inventory,37.5,35.7,33.4,34.1,29.2,30.3,,,,
LT_Debt,1780.6,1871.6,1871.0,1859.7,2919.5,2825.1,0.0,0.0,0.0,0.0
Revenue,226.2,251.9,212.1,216.8,200.0,401.3,188.2,193.5,195.3,389.5
Shares_Diluted,279.56,279.214,279.146,311.6647,277.4318,277.4318,,,,
Total_Assets,2742.7,2851.1,2777.0,2761.3,2700.0,2559.0,,,,
Total_Liabilities,2217.0,2327.9,2313.7,2309.0,3363.9,3242.7,,,,
