AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1728.4,1652.3,1543.1,1761.5,1672.3,1642.4,1573.7,1622.1,1629.3,1446.2,1499.9,1456.9,1379.9,1371.3,1362.9,1403.2
Current_Liabilities,845.3,797.8,789.3,765.2,758.8,1034.6,1056.6,1143.1,1227.2,1057.6,916.7,649.0,634.6,703.7,740.2,834.6
Diluted_EPS,4.538,1.813,1.218,1.96,2.332,1.831,0.8,0.968,0.253,1.068,-1.892,1.192,1.497,1.358,1.47,1.588
Goodwill_Intangibles,1959.5,1854.8,2050.9,1896.6,1917.3,2098.1,1956.8,2116.7,2112.2,2110.6,1977.5,1850.9,1876.5,1882.6,1885.5,1899.1
Inventory,442.9,471.3,449.1,445.8,456.9,436.9,429.7,456.0,475.1,489.5,457.3,445.5,430.6,440.6,411.5,412.0
LT_Debt,842.9,842.7,842.4,842.2,843.4,843.2,842.9,842.7,842.5,842.2,842.0,934.9,940.3,940.2,942.3,937.5
Revenue,864.3,801.1,770.5,833.5,855.5,779.5,683.7,686.5,644.3,746.8,837.5,772.3,841.6,831.7,839.7,855.8
Shares_Diluted,56.9,57.9,59.2,59.5,59.3,59.2,58.5,58.5,58.5,58.8,59.5,60.8,60.8,60.7,60.7,61.1
Total_Assets,4499.1,4353.2,4486.6,4474.5,4423.2,4586.5,4615.0,4623.0,4630.3,4464.6,4423.7,4158.5,4141.8,4142.3,4042.7,4110.0
Total_Liabilities,2637.3,2629.9,2654.3,2666.9,2698.0,2991.5,3086.1,3116.5,3209.2,3059.4,2950.0,2461.0,2469.8,2551.7,2518.5,2583.6
