AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2014
Current_Assets,,,0.0,,,,,0.1
Current_Liabilities,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3
Diluted_EPS,-0.017,-0.033,-0.024,0.0,-0.011,-0.001,-1.468,-0.075
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1.6225,1.6225,1.6225,1.6288,1.6225,1.6225,1.6164,1.5515
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Total_Liabilities,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.3
