AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.136,0.062,0.123,0.128,0.108,0.134,0.133,0.097
Goodwill_Intangibles,92.6,68.3,68.6,6.2,6.2,6.1,6.1,5.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1130.0,1376.9,1407.0,1129.1,1163.3,1098.6,1189.2,1135.7
Revenue,75.6,74.7,71.0,64.4,62.7,62.9,61.8,57.7
Shares_Diluted,111.1023,108.4382,109.9464,111.3718,111.5532,111.5366,111.4668,111.3917
Total_Assets,8963.2,8325.1,8188.7,7070.3,6980.7,6817.0,6691.6,6567.9
Total_Liabilities,7922.2,7363.9,7206.2,6078.4,5972.8,5822.5,5719.6,5620.8
