AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,12/31/2020,11/30/2020,09/30/2020,08/31/2020,06/30/2020,05/31/2020,03/31/2020
Current_Assets,303.6,356.1,205.1,570.3,305.3,,0.8,,1.8,,2.1,,1.3
Current_Liabilities,406.5,440.4,295.6,473.6,181.4,,3.4,,1.9,,1.1,,0.6
Diluted_EPS,-0.038,0.187,-0.192,-0.105,-0.761,0.167,-0.045,-0.145,-0.02,-0.094,-0.003,-0.127,0.0
Goodwill_Intangibles,5040.5,4938.3,4986.6,3423.0,3440.8,,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1050.0,865.5,869.6,504.8,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,160.4,144.2,137.0,78.1,66.3,81.0,,84.1,,81.8,,83.1,
Shares_Diluted,301.373,300.258,308.132,195.148,187.051,,56.75,,56.75,,56.75,,56.75
Total_Assets,5466.0,5405.5,5289.2,4070.8,3823.1,,414.8,,415.9,,416.1,,1.3
Total_Liabilities,2320.2,2219.7,2182.5,1955.7,1877.4,,18.9,,17.4,,16.5,,1.3
