AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.498,0.463,0.334,0.26,0.41,0.455,0.369,0.278,0.341,0.33899999999999997
Goodwill_Intangibles,174.2,175.1,176.0,177.0,177.9,178.9,179.8,176.9,130.3,130.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,590.2,702.5,698.3,761.0,606.1,572.8,492.4,513.1,588.2,515.5
Revenue,53.2,50.1,50.3,51.7,53.4,55.7,53.9,45.4,43.7,42.3
Shares_Diluted,43.9954,43.9039,43.8028,44.7567,45.1801,45.1137,45.0551,38.9062,38.4707,38.535
Total_Assets,5886.6,5790.1,5739.3,5351.3,5246.8,5186.7,5098.7,5051.6,4246.7,4150.6
Total_Liabilities,5194.4,5119.9,5087.1,4720.5,4590.8,4544.0,4472.2,4442.2,3754.7,3673.0
