AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,168.7,174.3,169.8,201.1,269.0,149.3,147.7,110.1,98.3,101.6,110.3
Current_Liabilities,75.5,78.6,75.3,104.6,157.1,65.1,56.0,66.6,61.8,63.0,56.0
Diluted_EPS,-0.078,-0.067,-0.04,0.095,-3.836,-1.085,-0.866,-0.586,-0.535,-0.449,-0.444
Goodwill_Intangibles,55.1,55.4,55.7,55.9,56.2,56.6,81.7,84.8,86.3,86.8,87.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,323.3,330.2,325.6,345.4,372.3,366.8,362.2,350.4,320.2,314.1,320.5
Revenue,279.5,76.9,70.7,71.2,257.2,73.2,78.5,71.5,83.4,73.2,81.6
Shares_Diluted,106.991,117.819,97.572,94.472,39.614,38.916,39.329,38.031,37.959,37.959,37.958
Total_Assets,1635.0,1626.4,1606.1,1588.4,1719.4,1730.5,1762.8,1727.5,1669.1,1727.9,1730.7
Total_Liabilities,1727.4,1713.6,1685.8,1681.5,1821.9,1777.0,1766.3,1756.3,1675.7,1714.4,1700.1
