AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.9
Diluted_EPS,0.134,0.079,0.249,0.033,0.017,0.013,0.288,0.061,0.0,0.0,0.029,0.129,0.094,0.027999999999999997,0.006
Goodwill_Intangibles,34.1,34.6,35.2,35.8,36.4,37.0,37.5,39.4,41.3,,,,,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,389.1,389.8,390.5,391.2,392.2,285.0,335.2,376.8,376.5,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,104.4,105.1,190.6,118.1,222.9,103.2,155.5,101.7,90.1,82.6,101.3,118.6,196.5,0.0,0.0
Shares_Diluted,189.3541,189.6661,191.8289,188.8771,188.5066,188.8721,40.8351,21.6718,185.8392,,,,,35.6281,35.923
Total_Assets,507.8,517.2,581.6,512.9,664.8,534.8,632.3,460.1,414.2,,,,,287.8,278.5
Total_Liabilities,525.4,537.4,607.3,550.5,684.8,556.3,661.6,732.4,698.5,,,,,3.5,2.9
