AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,3.7,3.6,2.2,2.5,2.3,2.5,2.2,1.6,2.2,2.1,7.2,9.0,10.7
Current_Liabilities,3.0,1.9,1.6,3.1,6.2,9.2,8.4,6.2,5.7,4.5,7.7,6.2,4.9
Diluted_EPS,-0.019,-0.022,-0.038,-0.065,-0.01,-0.044,-0.051,-0.468,-0.057,-0.11,-0.125,-0.486,-0.117
Goodwill_Intangibles,15.9,3.4,3.4,3.5,2.6,2.6,,,0.0,0.0,0.0,0.0,0.1
Inventory,0.9,0.6,0.4,0.4,0.3,0.2,,,0.1,0.2,0.1,0.1,0.1
LT_Debt,5.6,4.6,3.6,2.9,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.7,0.7,0.7,2.1,0.8,1.7,1.7,3.7,0.9,0.8,0.8,1.7,1.1
Shares_Diluted,69.1223,62.1837,62.0782,59.7263,58.0978,46.0136,39.6949,38.1068,39.4026,37.2655,36.2228,34.939,36.0131
Total_Assets,22.8,9.4,8.1,8.5,8.2,8.4,2.7,3.5,4.6,4.5,9.3,10.7,12.2
Total_Liabilities,10.6,7.9,6.7,7.5,9.2,12.2,8.4,6.2,5.7,4.6,7.8,6.2,4.9
