AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.5,-0.995,0.687,0.605,0.492,0.414,0.515,0.472
Goodwill_Intangibles,7.1,7.3,14.2,14.4,14.7,14.9,15.3,15.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,50.9,62.2,76.1,91.7,109.6,129.2,150.1,174.5
Revenue,26.7,29.2,30.5,31.6,30.6,29.9,29.0,28.8
Shares_Diluted,11.7605,11.8761,12.1043,12.168,12.2669,12.2521,12.2864,12.2967
Total_Assets,1196.2,1263.5,1207.4,1247.4,1280.0,1246.7,1167.0,1126.7
Total_Liabilities,1015.2,1075.0,992.5,1038.6,1074.4,1045.1,968.5,933.2
