AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,215.3,209.8,188.3,182.8,186.0,186.1,171.8,174.4,176.8,198.0,193.4,197.6,221.6,231.3,227.9,241.2
Current_Liabilities,128.8,130.1,125.0,119.7,116.8,119.1,105.3,111.2,117.8,129.4,124.2,129.5,146.0,148.3,167.5,167.5
Diluted_EPS,0.021,0.084,-0.646,-0.083,0.05,0.008,0.11,0.067,0.05,0.327,0.243,-0.4,-0.307,-1.212,-4.8210000000000015,-0.563
Goodwill_Intangibles,5.4,6.0,6.2,6.4,6.7,6.7,7.2,7.0,7.1,7.0,7.6,7.7,8.2,8.5,9.2,9.6
Inventory,100.4,97.9,88.2,82.4,78.9,75.8,73.2,78.4,76.7,82.4,82.3,87.0,93.6,93.4,94.2,107.2
LT_Debt,75.8,58.4,40.9,29.1,26.6,21.9,24.8,18.9,35.7,47.1,50.5,55.0,56.8,58.1,31.9,31.9
Revenue,102.6,94.4,84.5,81.2,92.4,86.8,87.0,75.7,74.8,91.1,97.0,90.9,102.5,107.5,64.7,98.8
Shares_Diluted,19.434,19.483,19.097,19.093,21.249,20.669,19.9273,14.454,13.382,12.656,12.644,12.64,12.576,12.497,12.495999999999999,12.494000000000002
Total_Assets,501.8,502.6,485.6,463.9,469.0,471.3,463.2,467.4,472.4,501.4,506.6,513.5,548.6,565.3,571.1,536.0
Total_Liabilities,427.0,419.9,403.1,384.2,386.2,391.4,386.6,389.5,418.5,452.3,457.7,458.5,475.8,487.4,483.5,389.2
