AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Current_Assets,552.1,582.8,630.7,14.1,18.3,,,
Current_Liabilities,35.1,25.8,14.9,23.8,20.6,,,
Diluted_EPS,-0.299,-0.24,-0.418,-0.069,-0.102,-0.082,-0.009,-0.008
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,116.8535,117.0506,108.7131,116.4402,116.4402,,,
Total_Assets,620.0,627.0,636.3,14.3,18.4,,,
Total_Liabilities,108.3,81.5,53.3,23.8,20.6,,,
