AAII_QTR_DATA,06/27/2020,03/28/2020,12/31/2019,09/28/2019,06/29/2019,03/30/2019,12/31/2018,09/29/2018
Current_Assets,2.8,2.5,1.4,0.7,2.9,3.7,5.9,8.0
Current_Liabilities,0.6,0.7,1.0,1.1,1.3,1.4,0.9,1.0
Diluted_EPS,-0.301,-0.56,-1.163,-4.317,-5.744,-7.015,-6.934,-8.784
Goodwill_Intangibles,0.0,0.0,0.6,0.7,0.7,0.7,0.7,0.7
Inventory,0.1,0.1,0.3,0.1,0.2,0.1,0.2,0.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.2,0.4,0.2,0.0,0.0,0.0,0.5
Shares_Diluted,2.4689,1.9273,1.6581,0.5502,0.4511,0.3329,0.3262,0.2469
Total_Assets,2.8,2.5,2.5,2.1,4.6,5.8,7.6,10.0
Total_Liabilities,0.6,0.7,1.0,1.1,1.3,1.4,0.9,1.0
