AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-5.24,-2.059,-3.876,0.16,0.816,-0.211,-0.824,-0.248,0.295,0.002
Goodwill_Intangibles,,,,,,10.3,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3133.7,3139.9,3149.0,3031.1,2964.0,3027.1,3041.2,2989.4,2937.5,3073.5
Revenue,149.4,123.7,98.8,152.6,170.0,161.2,161.4,168.8,182.9,179.4
Shares_Diluted,21.2618,21.2432,21.1712,24.95,20.956,20.9559,20.943,20.898,220.6256,223.9926
Total_Assets,4105.3,4217.6,4271.6,4246.8,4251.0,4228.2,4307.0,4310.3,4361.3,4474.9
Total_Liabilities,3565.5,3570.9,3585.7,3481.7,3454.6,3405.6,3432.7,3365.3,3361.6,3476.9
