AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.876,0.739,0.882,0.766,0.736,0.487,0.128,0.599,0.569,0.539,0.715,0.401,0.475
Goodwill_Intangibles,2.7,2.8,2.5,2.4,2.3,2.1,2.3,2.5,2.6,2.7,2.9,2.9,2.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
Revenue,16.8,15.2,16.1,15.5,16.0,15.7,15.8,15.9,15.9,16.2,15.9,15.2,14.8
Shares_Diluted,6.617,6.617,6.6174,6.7684,6.7379,6.7401,6.7706,6.7884,6.7884,6.5273,6.5273,6.5274,6.5216
Total_Assets,1738.7,1709.0,1731.9,1733.7,1669.8,1683.7,1526.5,1493.0,1449.3,1470.9,1538.3,1481.7,1451.7
Total_Liabilities,1599.6,1572.5,1601.2,1603.1,1545.4,1563.7,1409.8,1377.9,1336.5,1361.5,1433.4,1382.3,1356.8
