AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5329.6,5516.7,5712.8,5218.3,5829.4,5496.3,5585.1,5408.0,3562.5,3491.0,3259.7,3073.8,2973.5,2542.5,2307.1,1275.4
Current_Liabilities,1428.3,4441.6,4347.8,3775.4,2995.0,2465.1,2552.7,2326.8,2271.7,2059.0,2102.7,1696.1,1566.5,1397.9,1123.1,905.5
Diluted_EPS,-0.298,-0.193,-0.491,-0.773,0.321,0.096,0.191,0.164,0.09,0.113,0.165,0.131,0.116,0.12,0.223,0.058
Goodwill_Intangibles,1638.3,1611.4,1583.0,1568.0,217.5,202.2,198.4,147.7,139.8,76.8,66.2,71.0,61.7,59.7,57.1,55.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,647.7,599.8,856.4,814.9,1028.9,552.1,560.7,567.9,248.3,406.4,302.4,484.5,540.5,301.8,382.0,373.8
Revenue,439.6,395.0,606.5,280.4,117.0,165.5,188.7,178.2,134.3,144.3,138.7,129.8,111.9,102.3,98.2,75.2
Shares_Diluted,312.1612,310.3091,308.9317,308.911,314.5185,314.785,313.816,297.2251,282.0054,281.769,281.8157,282.1703,282.3824,282.3587,105.9029,277.0731
Total_Assets,7538.2,7794.2,8032.7,7576.1,7024.0,6042.4,6057.0,5740.1,3876.7,3748.1,3472.4,3291.9,3164.3,2721.5,2465.8,1425.1
Total_Liabilities,5140.1,5262.8,5450.2,4822.3,4148.9,3117.1,3223.3,2972.1,2591.2,2494.3,2414.6,2201.7,2127.0,1715.4,1521.0,1300.7
