AAII_QTR_DATA,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020,09/30/2019,03/31/2019
Current_Assets,15.7,16.5,14.3,10.8,10.1,,
Current_Liabilities,8.5,7.5,12.9,11.7,12.6,,
Diluted_EPS,0.3,0.299,0.399,0.378,0.192,0.322,0.109
Goodwill_Intangibles,0.4,0.4,0.1,0.1,0.1,,
Inventory,2.1,1.6,1.4,1.0,2.1,,
LT_Debt,1.1,2.2,2.2,2.5,0.0,0.0,0.0
Revenue,13.7,13.8,11.7,18.2,7.1,16.4,8.6
Shares_Diluted,8.3863,7.6125,5.8,8.0,8.0,,
Total_Assets,39.4,36.4,29.3,25.2,21.5,,
Total_Liabilities,10.2,10.4,15.8,14.7,13.1,,
